Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
38530	-882.9041	-912.3893	29.48518	0.0329702	0.06021175	0.04502651	0.08222956	-3.412151	-2.809888	0.3116473	0.22035	0.161906	0.724348	0.592381	0.03304661	8.965562e-05	0.001343641	0.01275629	3.421663e-05	0.003018141	0.005548872	0.0001417513	8.965562e-05	0.03304661	3.421663e-05	0.003018141	0.001343641	0.01275629	0.0001417513	0.005548872	0.16085	0.302745	0.39799	0.138416	0.2533197	0.2221182	0.7693746	0.6746102	-1.373103	-1.504546	1.110925
38540	-890.5707	-914.7385	24.16787	0.1018502	0.06561881	0.2292165	0.1476769	-2.284253	-2.723893	0.8111641	0.148752	0.142121	0.53132	0.48278	0.02702685	0.0003991762	0.004774109	0.006527488	0.004603025	0.01686527	0.00241992	0.001864511	0.0003991762	0.02702685	0.004603025	0.01686527	0.004774109	0.006527488	0.001864511	0.00241992	0.302745	0.138416	0.39799	0.16085	0.2506018	0.2077398	0.7605365	0.6304571	-1.38389	-1.571469	1.110159
38550	-889.4621	-912.6436	23.18149	0.05469701	0.02278758	0.4264142	0.1776504	-2.905946	-3.78154	2.053602	0.171314	0.27059	0.261216	0.714941	0.02601615	0.001630557	0.004366234	0.01366527	0.0009674153	0.002538323	0.0008367314	0.001826894	0.001630557	0.02601615	0.0009674153	0.002538323	0.004366234	0.01366527	0.001826894	0.0008367314	0.302745	0.138416	0.39799	0.16085	0.2260109	0.2933775	0.6876305	0.8925912	-1.487172	-1.226295	1.112669
38560	-884.1421	-913.8677	29.72562	0.06860448	0.01840544	0.3133638	0.08407027	-2.679397	-3.995109	1.519007	0.166265	0.2495	0.289179	0.603224	0.0162825	0.003379845	0.0004028756	0.004159223	2.552797e-05	0.000813745	0.00187887	0.001766089	0.003379845	0.0162825	2.552797e-05	0.000813745	0.0004028756	0.004159223	0.001766089	0.00187887	0.39799	0.138416	0.302745	0.16085	0.2348694	0.2679054	0.6025425	0.6872941	-1.448725	-1.317121	0.9421284
38570	-896.975	-915.9774	19.0024	0.07268706	0.01577327	0.122163	0.02650966	-2.621592	-4.149438	0.5191924	0.100528	0.307337	0.181501	0.539935	0.04503023	0.01043405	0.001128408	0.006492879	0.04324902	0.001356302	0.002258319	0.0002931903	0.01043405	0.04503023	0.04324902	0.001356302	0.001128408	0.006492879	0.0002931903	0.002258319	0.39799	0.138416	0.302745	0.16085	0.1732155	0.3231106	0.3036635	0.5664442	-1.753219	-1.129761	0.5613839
38580	-890.8643	-911.5449	20.68066	0.03374989	0.116259	0.03369576	0.1160725	-3.388778	-2.151935	-0.00160516	0.162983	0.165695	0.43196	0.551297	0.02841908	0.002286018	0.001243851	0.01814651	0.005659936	0.008949444	0.01578334	0.003663135	0.002286018	0.02841908	0.005659936	0.008949444	0.001243851	0.01814651	0.003663135	0.01578334	0.39799	0.16085	0.302745	0.138416	0.1967329	0.2819537	0.4656563	0.6673694	-1.625908	-1.266012	0.8616008
38590	-886.884	-912.9129	26.02894	0.1101096	0.08967016	0.324029	0.2638802	-2.206279	-2.411617	1.079357	0.138426	0.175526	0.485963	0.600412	0.02362819	0.001764969	0.002063913	0.003920633	0.009942333	0.002001825	0.0118855	7.25979e-05	0.001764969	0.02362819	0.009942333	0.002001825	0.002063913	0.003920633	7.25979e-05	0.0118855	0.39799	0.16085	0.138416	0.302745	0.2485353	0.2651965	0.8099918	0.8642919	-1.392171	-1.327284	1.181439
38600	-883.326	-911.3574	28.03141	0.05717725	0.06487002	0.01482296	0.01681728	-2.861599	-2.73537	-1.349978	0.164576	0.208288	0.519807	0.641747	0.02337688	0.000359915	8.707719e-05	0.008686791	0.001640174	0.0181177	0.001960143	0.0001924196	0.000359915	0.02337688	0.001640174	0.0181177	8.707719e-05	0.008686791	0.0001924196	0.001960143	0.39799	0.16085	0.138416	0.302745	0.2217533	0.2731585	0.5346299	0.6585639	-1.50619	-1.297703	0.8800093
38610	-889.4623	-913.1473	23.68507	0.02773381	0.02830375	0.0124798	0.01273626	-3.585103	-3.564761	-0.7985411	0.203115	0.206182	0.880864	0.894682	0.0237865	0.001674924	0.002589178	0.01828543	0.0009339899	0.009619443	0.002295914	0.000333959	0.001674924	0.0237865	0.0009339899	0.009619443	0.002589178	0.01828543	0.000333959	0.002295914	0.251758	0.101749	0.0875582	0.558935	0.2308491	0.234486	0.8933437	0.9074178	-1.465991	-1.45036	1.353207
38620	-893.078	-917.1344	24.05645	0.1437039	0.1923318	0.1823646	0.2440748	-1.94	-1.648533	0.2382528	0.13437	0.187738	0.264778	0.367078	0.02317875	0.01359414	0.0007466737	0.01003959	0.004197506	0.005999182	0.0008568992	0.00418459	0.01359414	0.02317875	0.004197506	0.005999182	0.0007466737	0.01003959	0.00418459	0.0008568992	0.251758	0.101749	0.0875582	0.558935	0.2780734	0.3800693	0.447143	0.6111527	-1.27987	-0.9674016	0.4749932
38630	-889.4005	-916.1352	26.73472	0.05255325	0.1344979	0.05679585	0.1453559	-2.945928	-2.006207	0.0776364	0.22241	0.127415	0.712871	0.587783	0.04690863	0.001554192	2.793315e-06	0.002030231	0.01522301	0.001165483	0.01935278	0.0001256673	0.001554192	0.04690863	0.01522301	0.001165483	2.793315e-06	0.002030231	0.0001256673	0.01935278	0.251758	0.101749	0.0875582	0.558935	0.2749631	0.2619133	0.7696673	0.7331386	-1.291118	-1.339742	1.029321
38640	-893.1659	-916.4277	23.26183	0.3487849	0.1334191	0.7430237	0.2842254	-1.0533	-2.01426	0.7562725	0.114294	0.193228	0.65068	0.698866	0.01702859	8.584867e-05	0.0003938829	0.01915097	0.03803804	0.00234014	0.0005595692	0.003216766	8.584867e-05	0.01702859	0.03803804	0.00234014	0.0003938829	0.01915097	0.003216766	0.0005595692	0.190531	0.0770039	0.309464	0.423002	0.4630789	0.3266468	1.393703	0.9830913	-0.7698579	-1.118876	1.101822
38650	-882.9863	-912.5991	29.61276	0.1092663	0.05642336	0.06881138	0.03553309	-2.213967	-2.874872	-0.462419	0.164216	0.189071	0.602288	0.566888	0.02218498	1.174251e-07	0.0008640738	0.01367163	0.002487669	0.006105862	0.01057875	0.001842301	1.174251e-07	0.02218498	0.002487669	0.006105862	0.0008640738	0.01367163	0.001842301	0.01057875	0.190531	0.0770039	0.309464	0.423002	0.2734818	0.2454945	0.6710992	0.6024209	-1.29652	-1.404481	0.8976818
38660	-886.8989	-913.0846	26.18567	0.07009811	0.1555925	0.1542441	0.3423661	-2.657859	-1.860515	0.7886403	0.163296	0.175406	0.331946	0.347147	0.02452152	0.0001715036	0.0001138735	0.02705538	0.02069527	0.0004208457	0.00185197	0.00134201	0.0001715036	0.02452152	0.02069527	0.0004208457	0.0001138735	0.02705538	0.00134201	0.00185197	0.190531	0.0770039	0.309464	0.423002	0.2333938	0.3309984	0.4861899	0.6895131	-1.455028	-1.105642	0.7338721
38670	-885.6511	-914.017	28.36594	0.09364392	0.08839722	0.05195657	0.04904554	-2.368256	-2.425915	-0.5890913	0.136895	0.152971	0.539271	0.569955	0.03015325	0.002868822	0.0008979039	0.01211821	1.564634e-05	0.0001024988	0.005881859	0.009856718	0.002868822	0.03015325	1.564634e-05	0.0001024988	0.0008979039	0.01211821	0.009856718	0.005881859	0.190531	0.0770039	0.423002	0.309464	0.2305386	0.2413678	0.5912279	0.6190001	-1.467337	-1.421433	0.9417835
38680	-896.6209	-914.4878	17.86689	0.09790387	0.04883467	0.09295912	0.04636821	-2.323769	-3.019315	-0.05182622	0.173081	0.198884	0.652743	0.63531	0.02113215	0.0002181336	0.02063863	0.01798098	0.01760801	0.005463115	0.02094881	0.005779342	0.0002181336	0.02113215	0.01760801	0.005463115	0.02063863	0.01798098	0.005779342	0.02094881	0.190531	0.309464	0.423002	0.0770039	0.2709851	0.2477189	0.7457025	0.6816781	-1.305691	-1.395461	1.012263
38690	-887.8886	-915.7252	27.83657	0.03378573	0.08055241	0.01599383	0.03813272	-3.387717	-2.518847	-0.7478354	0.153468	0.251518	0.348419	0.608106	0.01677735	0.001840372	9.044334e-06	0.005072077	0.01371899	0.0008643504	0.01162126	0.001647721	0.001840372	0.01677735	0.01371899	0.0008643504	9.044334e-06	0.005072077	0.001647721	0.01162126	0.309464	0.190531	0.423002	0.0770039	0.1872537	0.3320699	0.3644132	0.6462392	-1.675291	-1.10241	0.6658241
38700	-883.6065	-914.5069	30.90038	0.05079495	0.06775157	0.05008083	0.06679905	-2.979958	-2.691908	-0.01415869	0.179778	0.203528	0.414113	0.479346	0.02230566	0.0008359482	8.487672e-08	0.007478771	0.008081641	0.003999137	0.0008471737	0.00798545	0.0008359482	0.02230566	0.008081641	0.003999137	8.487672e-08	0.007478771	0.00798545	0.0008471737	0.309464	0.190531	0.423002	0.0770039	0.230573	0.2712795	0.4641941	0.5461454	-1.467188	-1.304606	0.6997354
38710	-893.2404	-915.8119	22.57152	0.01773461	0.05838486	0.03731505	0.1228464	-4.032237	-2.840699	0.7438784	0.230327	0.188709	0.76545	0.676786	0.05642684	0.001208233	0.01047463	0.007134702	0.0001991649	0.0001721728	0.0114178	0.0007586768	0.001208233	0.05642684	0.0001991649	0.0001721728	0.01047463	0.007134702	0.0007586768	0.0114178	0.309464	0.190531	0.423002	0.0770039	0.248062	0.2470941	0.8027647	0.7996324	-1.394076	-1.397986	1.174383
38720	-885.1966	-912.7663	27.56972	0.038584	0.1258513	0.0158789	0.05179299	-3.254918	-2.072654	-0.8878465	0.172853	0.11375	0.56612	0.60773	0.02743329	0.00110584	0.002464761	0.009403295	4.898702e-05	0.003562338	0.005518114	0.0009803649	0.00110584	0.02743329	4.898702e-05	0.003562338	0.002464761	0.009403295	0.0009803649	0.005518114	0.309464	0.190531	0.423002	0.0770039	0.2114372	0.239601	0.5819992	0.6595225	-1.553827	-1.42878	1.012541
38730	-889.8405	-913.6797	23.83921	0.07980428	0.1699115	0.01303905	0.02776147	-2.528178	-1.772478	-1.811628	0.182707	0.214347	0.528493	0.764923	0.03538684	0.002038646	0.00098968	0.005334264	0.00418167	0.004042385	0.001461556	0.003403846	0.002038646	0.03538684	0.00418167	0.004042385	0.00098968	0.005334264	0.003403846	0.001461556	0.309464	0.190531	0.423002	0.0770039	0.262511	0.3842586	0.5415324	0.7926847	-1.337462	-0.9564395	0.7241097
38740	-894.0168	-913.9962	19.97944	0.09151807	0.1107902	0.06357366	0.07696118	-2.391219	-2.200117	-0.3643371	0.151867	0.228891	0.50324	0.714113	0.01889982	0.0008200377	0.001266681	0.008277711	0.02465948	0.03539308	0.0001979025	0.01878203	0.0008200377	0.01889982	0.02465948	0.03539308	0.001266681	0.008277711	0.01878203	0.0001979025	0.417196	0.256859	0.222134	0.103811	0.2433853	0.3396811	0.5668132	0.7910737	-1.413109	-1.079748	0.8453838
38750	-886.5905	-912.7077	26.11716	0.03024645	0.03331508	0.02398154	0.02641456	-3.498376	-3.401745	-0.2320947	0.142425	0.166997	0.478561	0.556574	0.03405338	0.001204793	0.000206412	0.01569163	0.0038607	0.002443081	0.002110319	0.000422423	0.001204793	0.03405338	0.0038607	0.002443081	0.000206412	0.01569163	0.000422423	0.002110319	0.417196	0.256859	0.222134	0.103811	0.1726711	0.2003119	0.5025426	0.5829884	-1.756367	-1.60788	1.068292
38760	-890.111	-914.8309	24.71988	0.09217393	0.01994389	0.1403351	0.03036464	-2.384078	-3.914833	0.4203561	0.124112	0.175341	0.709419	0.736879	0.02367036	0.001112823	0.001527533	0.01115624	0.0002645811	0.001208855	0.002190133	0.01959204	0.001112823	0.02367036	0.0002645811	0.001208855	0.001527533	0.01115624	0.01959204	0.002190133	0.222134	0.256859	0.417196	0.103811	0.2162857	0.1952844	0.8497544	0.7672437	-1.531155	-1.633298	1.368347
38770	-896.2109	-917.9075	21.69663	0.03215026	0.02799121	0.100844	0.08779853	-3.437335	-3.575865	1.143154	0.0795393	0.211271	0.24597	0.655149	0.01954829	0.002232155	0.003015743	0.01989321	0.001552849	0.001263202	0.01017086	0.008898952	0.002232155	0.01954829	0.001552849	0.001263202	0.003015743	0.01989321	0.008898952	0.01017086	0.222134	0.256859	0.417196	0.103811	0.1116896	0.2392621	0.3468141	0.7429471	-2.192032	-1.430196	1.133065
38780	-888.0979	-917.0095	28.91163	0.1286224	0.06896266	0.0504806	0.02706587	-2.050874	-2.67419	-0.9352917	0.134124	0.160538	0.48352	0.439366	0.0239368	0.0001613195	6.912199e-05	0.008061062	0.01234886	0.000352139	0.004808089	0.002187566	0.0001613195	0.0239368	0.01234886	0.000352139	6.912199e-05	0.008061062	0.002187566	0.004808089	0.222134	0.256859	0.417196	0.103811	0.2627464	0.2295003	0.5340003	0.4664317	-1.336566	-1.471851	0.7092074
38790	-885.5322	-912.2404	26.70822	0.06774769	0.07132995	0.4432484	0.4666858	-2.691965	-2.640439	1.87834	0.175827	0.218807	0.350226	0.47847	0.02541816	0.009364291	9.820829e-06	0.008471785	4.438868e-05	0.0105856	0.00403902	0.001206194	0.009364291	0.02541816	4.438868e-05	0.0105856	9.820829e-06	0.008471785	0.001206194	0.00403902	0.222134	0.256859	0.417196	0.103811	0.2435751	0.2901372	0.7934742	0.9451555	-1.41233	-1.237401	1.180996
38800	-890.5021	-914.775	24.27299	0.04607335	0.07496987	0.01515775	0.02466446	-3.077521	-2.590669	-1.111723	0.200331	0.16994	0.747293	0.733161	0.03303987	0.008275405	0.0001009274	0.005201205	0.01254194	0.0001250106	0.004301358	0.007618772	0.008275405	0.03303987	0.01254194	0.0001250106	0.0001009274	0.005201205	0.007618772	0.004301358	0.222134	0.256859	0.417196	0.103811	0.246404	0.2449094	0.7624503	0.7578257	-1.400783	-1.406867	1.129565
38810	-887.5274	-912.8472	25.31976	0.03609699	0.1011977	0.007911307	0.0221793	-3.321546	-2.290679	-1.517917	0.170087	0.156535	0.732479	0.903319	0.02615954	0.002293113	0.001096298	0.009994888	0.01336765	0.0003308135	0.0007256664	0.001253027	0.002293113	0.02615954	0.01336765	0.0003308135	0.001096298	0.009994888	0.001253027	0.0007256664	0.222134	0.256859	0.103811	0.417196	0.206184	0.257733	0.7403901	0.9254983	-1.578986	-1.355831	1.278408
38820	-884.1046	-913.9273	29.82268	0.06383951	0.03048986	0.02348876	0.01121827	-2.751383	-3.490361	-0.9998504	0.194109	0.214745	0.757879	0.731636	0.01888416	6.854201e-05	0.001268154	0.006475887	1.38817e-06	0.003727198	0.001546476	0.01849417	6.854201e-05	0.01888416	1.38817e-06	0.003727198	0.001268154	0.006475887	0.01849417	0.001546476	0.222134	0.256859	0.103811	0.417196	0.2579488	0.2452346	0.7813676	0.7428542	-1.354994	-1.40554	1.108285
38830	-892.6427	-913.2808	20.63817	0.1262524	0.0049214	0.6298936	0.02455365	-2.069472	-5.314162	1.607268	0.140328	0.240511	0.134994	0.679655	0.0251665	3.963104e-06	0.0007259308	0.0294294	0.001722848	0.0140428	0.0009085477	0.004311927	3.963104e-06	0.0251665	0.001722848	0.0140428	0.0007259308	0.0294294	0.004311927	0.0009085477	0.222134	0.256859	0.103811	0.417196	0.26658	0.2454321	0.764888	0.7042091	-1.322081	-1.404735	1.054055
38840	-888.1161	-914.9716	26.85549	0.1536472	0.1446606	0.6559584	0.6175924	-1.873096	-1.933365	1.451438	0.160982	0.133812	0.30774	0.235359	0.02318867	0.001375042	0.001773744	0.009252511	0.001259994	0.001651622	0.001686888	0.001313489	0.001375042	0.02318867	0.001259994	0.001651622	0.001773744	0.009252511	0.001313489	0.001686888	0.103811	0.222134	0.256859	0.417196	0.3146295	0.2784729	0.9636982	0.8529518	-1.156359	-1.278435	1.119382
38850	-892.398	-917.466	25.06796	0.2129041	0.08955843	0.864314	0.363575	-1.546913	-2.412864	1.401094	0.11655	0.150457	0.378842	0.542093	0.03258479	0.0001251215	0.01052216	0.01152631	0.002817665	8.909969e-07	0.0004164763	0.03191778	0.0001251215	0.03258479	0.002817665	8.909969e-07	0.01052216	0.01152631	0.03191778	0.0004164763	0.103811	0.222134	0.256859	0.417196	0.3294545	0.2400153	1.243156	0.9056683	-1.110317	-1.427053	1.32797
38860	-891.2698	-915.1464	23.8766	0.1229474	0.09856122	0.05071762	0.04065797	-2.095999	-2.317077	-0.8854831	0.149874	0.212929	0.422907	0.500095	0.02148135	8.012405e-05	0.0001797281	0.01416939	0.02621142	0.03147897	0.001211065	0.0003461163	8.012405e-05	0.02148135	0.02621142	0.03147897	0.0001797281	0.01416939	0.0003461163	0.001211065	0.103811	0.222134	0.256859	0.417196	0.2728217	0.3114898	0.4736242	0.5407526	-1.298937	-1.166389	0.5515955
38870	-891.547	-914.1771	22.63009	0.03866572	0.0714308	0.007264253	0.01341993	-3.252802	-2.639026	-1.671988	0.165906	0.220572	0.443992	0.630697	0.01776415	0.003815455	0.001548263	0.01945624	0.01675124	0.001483997	0.01140194	7.571787e-05	0.003815455	0.01776415	0.01675124	0.001483997	0.001548263	0.01945624	7.571787e-05	0.01140194	0.103811	0.222134	0.256859	0.417196	0.204572	0.292003	0.4512566	0.6441169	-1.586835	-1.230991	0.7911161
38880	-884.5515	-912.9582	28.40672	0.06907126	0.1241952	0.07860757	0.1413422	-2.672617	-2.085901	0.1293292	0.161979	0.165229	0.519982	0.608479	0.0220333	1.791062e-05	0.001546737	0.009119692	0.01759796	0.0001234219	0.007215786	0.001270001	1.791062e-05	0.0220333	0.01759796	0.0001234219	0.001546737	0.009119692	0.001270001	0.007215786	0.103811	0.222134	0.417196	0.256859	0.2310501	0.2894242	0.5985895	0.7498213	-1.465121	-1.239862	0.9519414
38890	-878.6988	-911.1242	32.42537	0.02266347	0.08258966	0.03472867	0.1265573	-3.787001	-2.493871	0.4268109	0.181093	0.210329	0.517816	0.667778	0.02004748	0.0005826232	0.0001590749	0.0152108	0.0002889637	1.649577e-05	0.003253539	0.0001843075	0.0005826232	0.02004748	0.0002889637	1.649577e-05	0.0001590749	0.0152108	0.0001843075	0.003253539	0.423745	0.142833	0.268259	0.165162	0.2037561	0.2929191	0.5525442	0.7943357	-1.590831	-1.227859	0.9976096
38900	-880.8322	-914.6566	33.82437	0.08736007	0.06399973	0.05168356	0.03786323	-2.437717	-2.748876	-0.5248986	0.136554	0.208023	0.529517	0.66821	0.02090025	0.0005168396	0.0002060002	0.00181633	0.0001959508	0.0001394665	0.001210983	0.002524639	0.0005168396	0.02090025	0.0001959508	0.0001394665	0.0002060002	0.00181633	0.002524639	0.001210983	0.423745	0.165162	0.268259	0.142833	0.2239144	0.2720231	0.5812001	0.7060729	-1.496492	-1.301868	0.9538314
38910	-890.3701	-913.7943	23.42422	0.06929106	0.02924273	0.1546579	0.06526988	-2.669439	-3.532124	0.8028998	0.134969	0.235766	0.323234	0.554751	0.02001581	4.366206e-05	0.003627083	0.015551	0.009195016	0.002951119	0.02685942	0.0004126981	4.366206e-05	0.02001581	0.009195016	0.002951119	0.003627083	0.015551	0.0004126981	0.02685942	0.423745	0.165162	0.268259	0.142833	0.2042599	0.2650085	0.4778922	0.6200213	-1.588362	-1.327993	0.8499919
38920	-886.3778	-912.3339	25.95606	0.1289163	0.02548899	0.3434803	0.06791204	-2.048592	-3.669509	0.9799668	0.11956	0.233546	0.435645	0.744322	0.02245561	0.002018171	0.000577717	0.01197675	0.004352999	0.0005102848	0.004774253	0.001217023	0.002018171	0.02245561	0.004352999	0.0005102848	0.000577717	0.01197675	0.001217023	0.004774253	0.423745	0.142833	0.268259	0.165162	0.248476	0.2590347	0.7791256	0.8122336	-1.392409	-1.350793	1.142826
38930	-889.9922	-914.3232	24.33098	0.06885349	0.1067691	0.1235575	0.1915971	-2.675774	-2.237087	0.5847259	0.153574	0.230992	0.578909	0.875116	0.022151	0.00238912	0.002845015	0.01062977	0.00631655	0.008753211	0.0001560045	0.007540928	0.00238912	0.022151	0.00631655	0.008753211	0.002845015	0.01062977	0.007540928	0.0001560045	0.268259	0.165162	0.423745	0.142833	0.2224274	0.3377615	0.7024669	1.066713	-1.503155	-1.085415	1.149998
38940	-890.4774	-914.953	24.47564	0.1333349	0.05432772	0.2127632	0.08669104	-2.014891	-2.912721	0.4673159	0.141775	0.232437	0.714916	0.880286	0.03218106	0.002403958	0.0003769709	0.007733593	0.0004207019	0.03339868	0.005523897	8.933818e-05	0.002403958	0.03218106	0.0004207019	0.03339868	0.0003769709	0.007733593	8.933818e-05	0.005523897	0.268259	0.165162	0.423745	0.142833	0.2751101	0.2867644	0.9276788	0.9669772	-1.290584	-1.249094	1.215514
38950	-890.4977	-916.2494	25.75171	0.03568579	0.0169558	0.01274584	0.006056074	-3.333003	-4.077146	-1.029548	0.129439	0.184073	0.442224	0.547839	0.02918091	0.0003168976	0.0004420115	0.01104692	6.828489e-05	0.0007302264	0.01057506	0.007776496	0.0003168976	0.02918091	6.828489e-05	0.0007302264	0.0004420115	0.01104692	0.007776496	0.01057506	0.268259	0.165162	0.423745	0.142833	0.1651248	0.2010283	0.4549695	0.5538946	-1.801054	-1.60431	1.013529
38960	-888.6614	-913.2885	24.62701	0.06399994	0.05709512	0.03192925	0.02848447	-2.748873	-2.863037	-0.6953596	0.193301	0.168929	0.853048	0.748917	0.02277387	0.0008503863	0.002290561	0.01889142	0.001102427	0.003213711	0.0008290866	0.01272372	0.0008503863	0.02277387	0.001102427	0.003213711	0.002290561	0.01889142	0.01272372	0.0008290866	0.268259	0.165162	0.423745	0.142833	0.2573005	0.2260237	0.8849773	0.7774014	-1.35751	-1.487116	1.235317
38970	-889.064	-912.8885	23.82448	0.02707136	0.05529135	0.07272836	0.1485426	-3.609279	-2.895139	0.9882551	0.191603	0.190481	0.870095	0.911114	0.02352168	6.202508e-05	0.0006055137	0.02195013	0.002833253	0.004699594	0.0235086	0.0001570093	6.202508e-05	0.02352168	0.002833253	0.004699594	0.0006055137	0.02195013	0.0001570093	0.0235086	0.301907	0.157567	0.40426	0.136265	0.2186747	0.2457725	0.9428232	1.059656	-1.52017	-1.403349	1.461293
38980	-887.0127	-915.0114	27.99878	0.01300109	0.0591747	0.01536666	0.06994166	-4.342722	-2.827261	0.1671674	0.140461	0.217056	0.509023	0.873957	0.02408314	0.0001500417	5.358304e-05	0.007038987	0.0001773306	0.01379463	0.00972396	0.000134788	0.0001500417	0.02408314	0.0001773306	0.01379463	5.358304e-05	0.007038987	0.000134788	0.00972396	0.301907	0.157567	0.136265	0.40426	0.1534616	0.2762303	0.5243894	0.9438991	-1.874305	-1.28652	1.228784
38990	-895.9969	-916.7323	20.7354	0.1859766	0.08788294	0.1302549	0.06155173	-1.682134	-2.43175	-0.3561277	0.120133	0.181398	0.627661	0.605178	0.01792134	0.004772289	0.01095905	0.005621863	0.004712467	0.02876598	0.01554155	0.0001979596	0.004772289	0.01792134	0.004712467	0.02876598	0.01095905	0.005621863	0.0001979596	0.01554155	0.301907	0.157567	0.136265	0.40426	0.3061098	0.2692814	0.7579155	0.6667297	-1.183811	-1.311999	0.906628
39000	-888.9974	-914.0916	25.09417	0.05272719	0.03654493	0.02582104	0.01789643	-2.942624	-3.309213	-0.7139415	0.170224	0.191027	0.614666	0.635867	0.02431607	0.001767496	0.0096689	0.003612518	0.004138475	0.001467185	0.005431493	0.001077526	0.001767496	0.02431607	0.004138475	0.001467185	0.0096689	0.003612518	0.001077526	0.005431493	0.301907	0.136265	0.157567	0.40426	0.2229509	0.2275723	0.6404871	0.6537634	-1.500804	-1.480287	1.055278
39010	-895.9341	-916.3913	20.45728	0.01130287	0.03772633	0.02948201	0.09840403	-4.482699	-3.277397	0.9587235	0.156476	0.164384	0.463916	0.495955	0.05297802	0.001973266	0.003175664	0.01087018	0.0003159853	0.0006508411	0.003808708	0.01023151	0.001973266	0.05297802	0.0003159853	0.0006508411	0.003175664	0.01087018	0.01023151	0.003808708	0.301907	0.136265	0.157567	0.40426	0.1677793	0.2021107	0.4933983	0.5943588	-1.785106	-1.59894	1.078667
