Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
540	-888.1855	-916.1034	27.9179	0.08591814	0.03105507	0.2569599	0.09287803	-2.45436	-3.471993	1.095525	0.172694	0.184438	0.81402	0.799537	0.01992922	0.0002238052	0.00289049	0.001131364	0.0009295533	0.001647771	0.001837225	0.008874684	0.0002238052	0.01992922	0.0009295533	0.001647771	0.00289049	0.001131364	0.008874684	0.001837225	0.425716	0.373265	0.191681	0.00933835	0.2586119	0.2154934	1.070979	0.8924145	-1.352427	-1.534825	1.421001
550	-887.1086	-911.7698	24.66121	0.02909159	0.1001747	0.04657672	0.1603835	-3.537306	-2.300839	0.4706519	0.156811	0.182681	0.41554	0.54274	0.02950562	0.003116152	4.664521e-05	0.01139673	0.01577589	0.003314441	0.0001477773	0.01102202	0.003116152	0.02950562	0.01577589	0.003314441	4.664521e-05	0.01139673	0.01102202	0.0001477773	0.425716	0.373265	0.191681	0.00933835	0.1859029	0.2828562	0.4621169	0.7031234	-1.682531	-1.262817	0.9105936
560	-882.8152	-913.7085	30.89333	0.0846953	0.2803176	0.05972993	0.1976892	-2.468695	-1.271832	-0.3492269	0.20579	0.128836	0.402812	0.45381	0.03745526	0.0001632029	5.595945e-05	0.01856696	0.003662354	0.001852701	0.002729638	6.503958e-07	0.0001632029	0.03745526	0.003662354	0.001852701	5.595945e-05	0.01856696	6.503958e-07	0.002729638	0.425716	0.373265	0.191681	0.00933835	0.2904849	0.4091538	0.4625419	0.6514993	-1.236204	-0.8936643	0.4651854
570	-893.5997	-913.6533	20.05356	0.03986331	0.07644828	0.08238577	0.1579962	-3.222299	-2.571141	0.7259565	0.169729	0.164776	0.695177	0.73692	0.02326316	0.006947287	0.001434842	0.004209434	0.01743406	0.004128982	0.02226109	0.00375535	0.006947287	0.02326316	0.01743406	0.004128982	0.001434842	0.004209434	0.00375535	0.02226109	0.425716	0.373265	0.191681	0.00933835	0.2095919	0.2412246	0.7775627	0.8949165	-1.562593	-1.422027	1.311002
580	-885.064	-913.3439	28.27991	0.157708	0.04273778	0.0584429	0.01583762	-1.84701	-3.152672	-0.9926949	0.113352	0.196237	0.857464	0.791652	0.01382499	0.0002101423	0.00219983	0.01322625	0.01287314	0.003984008	0.002892027	6.027569e-06	0.0002101423	0.01382499	0.01287314	0.003984008	0.00219983	0.01322625	6.027569e-06	0.002892027	0.425716	0.373265	0.191681	0.00933835	0.2710603	0.2389746	0.9159067	0.8074896	-1.305414	-1.431398	1.217573
590	-889.9995	-912.2334	22.23392	0.1114893	0.09750373	0.8913034	0.7794958	-2.193827	-2.327865	2.078757	0.157407	0.168261	0.324191	0.421843	0.02427852	0.002713896	0.0006808911	0.01046957	0.003421325	0.004197227	0.004419648	0.005573374	0.002713896	0.02427852	0.003421325	0.004197227	0.0006808911	0.01046957	0.005573374	0.004419648	0.191681	0.373265	0.425716	0.00933835	0.2688966	0.2657652	1.215494	1.201339	-1.313428	-1.325142	1.508579
600	-894.3375	-914.9494	20.61187	0.07326671	0.06088641	0.07500167	0.06232821	-2.613649	-2.798745	0.02340405	0.189436	0.198427	0.503353	0.508565	0.01695651	2.328006e-05	0.005087743	0.0102298	0.02528095	0.009299573	0.04307856	0.0005969512	2.328006e-05	0.01695651	0.02528095	0.009299573	0.005087743	0.0102298	0.0005969512	0.04307856	0.373265	0.00933835	0.191681	0.425716	0.2627022	0.2593132	0.5783543	0.5708933	-1.336734	-1.349719	0.7891656
610	-892.3542	-915.8773	23.52312	0.1680709	0.05362745	0.0831306	0.02652501	-1.78337	-2.925694	-0.7039729	0.0978965	0.156795	0.836517	0.701063	0.02203317	0.0001482211	0.0002509596	0.03079707	0.003094152	0.01472398	0.0011691	0.009269934	0.0001482211	0.02203317	0.003094152	0.01472398	0.0002509596	0.03079707	0.009269934	0.0011691	0.373265	0.425716	0.191681	0.00933835	0.2659673	0.2104227	0.9196479	0.7275885	-1.324382	-1.558637	1.240617
620	-890.8187	-913.4768	22.65805	0.1515544	0.05136448	0.1064609	0.03608147	-1.88681	-2.968808	-0.3531675	0.142649	0.196466	0.585237	0.54659	0.02357497	0.003423969	0.001235023	0.01215565	0.04987108	0.001252383	0.001667899	0.0001649893	0.003423969	0.02357497	0.04987108	0.001252383	0.001235023	0.01215565	0.0001649893	0.001667899	0.373265	0.425716	0.191681	0.00933835	0.294203	0.2478303	0.6916983	0.5826719	-1.223485	-1.395011	0.85488
630	-885.2088	-914.7278	29.51894	0.1099343	0.09600379	0.09666612	0.08441694	-2.207873	-2.343368	-0.1286196	0.156057	0.216934	0.359308	0.452036	0.02505421	0.001642812	0.0005575709	0.009480585	0.004150208	0.01242214	0.004232006	4.858601e-07	0.001642812	0.02505421	0.004150208	0.01242214	0.0005575709	0.009480585	4.858601e-07	0.004232006	0.373265	0.425716	0.191681	0.00933835	0.2659912	0.3129382	0.4559737	0.5364525	-1.324292	-1.161749	0.5389721
640	-891.7685	-914.082	22.31352	0.09287589	0.0390428	0.3733759	0.1569583	-2.376491	-3.243097	1.391322	0.154336	0.153236	0.472642	0.501066	0.01699537	0.009097091	0.001671751	0.01409145	0.02520934	0.0002247548	0.008002578	0.0004710667	0.009097091	0.01699537	0.02520934	0.0002247548	0.001671751	0.01409145	0.0004710667	0.008002578	0.373265	0.425716	0.191681	0.00933835	0.2472116	0.1922787	0.8460179	0.6580241	-1.397511	-1.64881	1.230296
650	-889.3245	-912.3129	22.98834	0.01741513	0.08096008	0.003825723	0.01778516	-4.050416	-2.513799	-1.515592	0.197955	0.196002	0.649029	0.821774	0.02483706	0.001309732	0.001012837	0.02522437	0.001417817	0.000137697	0.02142642	0.0003646487	0.001309732	0.02483706	0.001417817	0.000137697	0.001012837	0.02522437	0.0003646487	0.02142642	0.425716	0.191681	0.373265	0.00933835	0.2153697	0.2769617	0.6528543	0.8395593	-1.535399	-1.283876	1.108998
660	-890.3918	-913.8636	23.4718	0.03784572	0.06683511	0.007696923	0.01359268	-3.274237	-2.705527	-1.592697	0.202825	0.160422	0.558202	0.520765	0.02356813	0.002894989	0.00230135	0.008921097	0.002273028	0.02908881	0.001617078	9.046716e-05	0.002894989	0.02356813	0.002273028	0.02908881	0.00230135	0.008921097	9.046716e-05	0.001617078	0.467908	0.111569	0.410259	0.0102639	0.240671	0.227257	0.5658986	0.5343578	-1.424324	-1.481674	0.854984
670	-892.9399	-914.6866	21.74671	0.2895863	0.1385266	1.096411	0.5244794	-1.239302	-1.976693	1.331344	0.123201	0.230937	-0.0278917	0.431894	0.01742593	0.003230847	0.00259888	0.011676	0.0001158409	0.04361421	0.001581829	0.001444138	0.003230847	0.01742593	0.0001158409	0.04361421	0.00259888	0.011676	0.001444138	0.001581829	0.467908	0.111569	0.410259	0.0102639	0.4127869	0.3694633	1.068519	0.9563738	-0.8848237	-0.9957039	0.9510975
680	-888.5301	-914.1955	25.66538	0.2270273	0.03821721	0.9772284	0.1645042	-1.482685	-3.264469	1.45965	0.103248	0.225682	0.00993918	0.624269	0.0169006	0.00144303	5.893595e-06	0.002690219	0.01233227	0.002313014	0.02471136	0.0008805958	0.00144303	0.0169006	0.01233227	0.002313014	5.893595e-06	0.002690219	0.0008805958	0.02471136	0.494779	0.105934	0.389541	0.00974554	0.3302756	0.2638989	0.9871676	0.7887728	-1.107828	-1.332189	1.094912
690	-892.1078	-913.0357	20.92785	0.01683689	0.1050257	0.04977647	0.3104973	-4.084183	-2.25355	1.08397	0.167151	0.182633	0.637415	0.7639	0.02841408	0.005933866	0.007981274	0.006738297	0.003272971	0.01281193	0.002534065	0.000563664	0.005933866	0.02841408	0.003272971	0.01281193	0.007981274	0.006738297	0.000563664	0.002534065	0.537346	0.0970091	0.356721	0.00892444	0.1839881	0.2876584	0.6871911	1.074397	-1.692884	-1.245982	1.317741
700	-889.9723	-914.9091	24.93679	0.08149386	0.1084346	0.1770379	0.2355643	-2.507228	-2.221608	0.7758362	0.155382	0.194162	0.437574	0.549571	0.01442504	0.008514648	0.002092688	0.02028491	9.314944e-05	0.02433369	8.423624e-05	0.004751196	0.008514648	0.01442504	9.314944e-05	0.02433369	0.002092688	0.02028491	0.004751196	8.423624e-05	0.356721	0.0970091	0.537346	0.00892444	0.2368759	0.3025969	0.6146117	0.7851353	-1.440219	-1.195354	0.9534543
710	-884.3858	-913.3193	28.93342	0.03130185	0.09807891	0.02111122	0.06614834	-3.464078	-2.321983	-0.3938726	0.186592	0.137891	0.687224	0.700951	0.04697851	0.0006626671	0.002229646	0.003962067	0.006549929	0.001723517	3.269906e-07	0.003038789	0.0006626671	0.04697851	0.006549929	0.001723517	0.002229646	0.003962067	0.003038789	3.269906e-07	0.356721	0.00892444	0.537346	0.0970091	0.2178936	0.2359702	0.7083357	0.7670997	-1.523749	-1.44405	1.178911
720	-886.8455	-915.175	28.32951	0.008135472	0.02626008	0.005572767	0.01798805	-4.811522	-3.639705	-0.3783421	0.209057	0.274007	0.43993	0.597916	0.02092956	0.0004224816	3.851664e-05	0.004447825	0.007251408	0.0002686232	0.001683401	0.0003729148	0.0004224816	0.02092956	0.007251408	0.0002686232	3.851664e-05	0.004447825	0.0003729148	0.001683401	0.356721	0.0970091	0.537346	0.00892444	0.2171926	0.3002673	0.4455027	0.6159045	-1.526971	-1.203082	0.7184187
730	-883.7761	-912.1164	28.34027	0.0519912	0.05608787	0.09529394	0.1028027	-2.956681	-2.880836	0.6058918	0.19146	0.214552	0.620131	0.692522	0.01677366	0.001531701	0.0003853722	0.01327057	0.0009846141	0.005388806	0.001747136	0.0005937879	0.001531701	0.01677366	0.0009846141	0.005388806	0.0003853722	0.01327057	0.0005937879	0.001747136	0.356721	0.0970091	0.537346	0.00892444	0.2434507	0.2706397	0.7154245	0.7953243	-1.412841	-1.306967	1.077962
740	-887.3334	-915.0809	27.74746	0.07084317	0.0432896	0.117157	0.07159021	-2.647287	-3.139843	0.5030459	0.214406	0.111283	1.24091	0.664328	0.02596115	0.0002099327	0.00360981	0.01146471	5.287557e-05	0.004158138	0.003481178	0.001287576	0.0002099327	0.02596115	5.287557e-05	0.004158138	0.00360981	0.01146471	0.001287576	0.003481178	0.585025	0.159096	0.241243	0.0146362	0.2852491	0.1545726	1.358068	0.7359182	-1.254392	-1.867092	1.560455
750	-892.5305	-918.4732	25.94273	0.02405519	0.106573	0.01675837	0.07424551	-3.727405	-2.238925	-0.3614527	0.176694	0.317296	0.723602	1.48898	0.01720509	0.00334787	0.0009039592	0.006052059	0.001673647	0.003782173	0.01950097	3.000445e-05	0.00334787	0.01720509	0.001673647	0.003782173	0.0009039592	0.006052059	3.000445e-05	0.01950097	0.585025	0.159096	0.0146362	0.241243	0.2007488	0.4238691	0.7403607	1.563227	-1.605701	-0.8583306	1.305083
760	-886.0692	-913.6219	27.55264	0.008461229	0.05204224	0.009184711	0.05649214	-4.772261	-2.9557	0.08204582	0.175062	0.209161	0.508671	0.680557	0.02239425	0.005823682	0.004841522	0.002504388	0.002593245	0.001690191	7.936711e-07	0.002695821	0.005823682	0.02239425	0.002593245	0.001690191	0.004841522	0.002504388	0.002695821	7.936711e-07	0.585025	0.159096	0.0146362	0.241243	0.1835235	0.2612036	0.5178556	0.7370487	-1.695412	-1.342455	1.037354
770	-881.8255	-916.4134	34.588	0.09241675	0.06519562	0.052449	0.03700027	-2.381447	-2.730363	-0.566467	0.178591	0.200063	0.897581	0.892875	0.01831996	1.007379e-05	0.0009789003	0.000657547	0.0001267299	2.015357e-05	0.007795724	0.004959773	1.007379e-05	0.01831996	0.0001267299	2.015357e-05	0.0009789003	0.000657547	0.004959773	0.007795724	0.585025	0.159096	0.0146362	0.241243	0.2710077	0.2652585	0.9500297	0.9298756	-1.305608	-1.327051	1.254346
780	-890.2395	-912.9212	22.68172	0.05159528	0.09654863	0.09188914	0.1719493	-2.964325	-2.337708	0.5771526	0.16406	0.21246	0.428102	0.573136	0.04332616	0.000438975	0.002324236	0.01039212	0.0194489	0.0007833954	0.0008888496	0.009211569	0.000438975	0.04332616	0.0194489	0.0007833954	0.002324236	0.01039212	0.009211569	0.0008888496	0.585025	0.159096	0.0146362	0.241243	0.2156553	0.3090082	0.5199914	0.7450853	-1.534074	-1.174388	0.880131
790	-886.4282	-914.1516	27.72342	0.1071828	0.01836898	0.1806359	0.03095737	-2.23322	-3.997092	0.5219477	0.177254	0.248511	0.767935	0.859064	0.02948165	0.004176443	0.0005181441	0.01046281	0.009945643	8.854482e-06	0.0003740741	0.0006793255	0.004176443	0.02948165	0.009945643	8.854482e-06	0.0005181441	0.01046281	0.0006793255	0.0003740741	0.585025	0.159096	0.0146362	0.241243	0.2844369	0.2668801	0.9485712	0.890021	-1.257244	-1.320956	1.204445
800	-885.212	-912.494	27.28203	0.03368429	0.04561683	0.007387985	0.01000515	-3.390724	-3.087479	-1.517176	0.179635	0.179249	0.923429	0.971196	0.03129496	0.001907905	0.0001113894	0.006631565	0.001584031	0.005613263	0.001213839	9.711183e-05	0.001907905	0.03129496	0.001584031	0.005613263	0.0001113894	0.006631565	9.711183e-05	0.001213839	0.585025	0.159096	0.0146362	0.241243	0.2133192	0.224866	0.9308172	0.9812015	-1.544966	-1.492251	1.473273
810	-896.5456	-912.8193	16.27377	0.02418829	0.03959809	0.01790847	0.02931754	-3.721887	-3.228974	-0.3005949	0.171213	0.183526	0.623183	0.702728	0.02800231	0.001236714	0.001633046	0.04589327	0.04482848	0.005064777	0.0008182784	0.002896176	0.001236714	0.02800231	0.04482848	0.005064777	0.001633046	0.04589327	0.002896176	0.0008182784	0.585025	0.159096	0.0146362	0.241243	0.1954012	0.2231237	0.641091	0.7320457	-1.632701	-1.500029	1.188117
820	-891.7001	-913.4802	21.78011	0.03046159	0.03589203	0.01488275	0.01753592	-3.491289	-3.32724	-0.7162637	0.221048	0.203372	0.597615	0.565141	0.0348717	0.0003151442	0.0004132015	0.03905314	0.001787082	0.002788225	0.008014809	0.003030932	0.0003151442	0.0348717	0.001787082	0.002788225	0.0004132015	0.03905314	0.003030932	0.008014809	0.585025	0.159096	0.0146362	0.241243	0.2515096	0.2392645	0.6124975	0.5826772	-1.380274	-1.430186	0.8900638
830	-889.6614	-917.4965	27.83503	0.100033	0.06516205	0.186812	0.1216903	-2.302255	-2.730878	0.6246022	0.200221	0.137282	0.881033	0.598296	0.01786262	0.007715528	0.0005735605	0.006367628	0.0005146354	0.001771607	0.009499631	0.0003160152	0.007715528	0.01786262	0.0005146354	0.001771607	0.0005735605	0.006367628	0.0003160152	0.009499631	0.585025	0.159096	0.0146362	0.241243	0.3002543	0.2024441	1.067845	0.719986	-1.203126	-1.597292	1.268768
840	-896.1787	-919.9831	23.80436	0.05827818	0.02071061	0.01238731	0.00440214	-2.842527	-3.877109	-1.548556	0.156433	0.320521	0.453766	0.736437	0.01070597	0.00858957	0.003003612	0.003006824	0.0009388675	0.01024813	0.003934073	0.00269569	0.00858957	0.01070597	0.0009388675	0.01024813	0.003003612	0.003006824	0.00269569	0.003934073	0.585025	0.241243	0.0146362	0.159096	0.2147108	0.3412312	0.4661535	0.740839	-1.538463	-1.075195	0.775223
850	-888.6574	-912.4331	23.77575	0.02464961	0.08302974	0.03055832	0.1029326	-3.702994	-2.488556	0.2148758	0.192329	0.128099	0.649455	0.558749	0.02392357	0.0004336769	0.000673688	0.009281182	0.0007061679	0.01599581	0.01488375	0.003155938	0.0004336769	0.02392357	0.0007061679	0.01599581	0.000673688	0.009281182	0.003155938	0.01488375	0.585025	0.241243	0.0146362	0.159096	0.2169781	0.2111288	0.680013	0.6616813	-1.527959	-1.555287	1.142315
860	-885.2831	-912.0395	26.75639	0.06708766	0.07537863	0.5324563	0.5982595	-2.701755	-2.585231	2.071501	0.173366	0.16794	0.454322	0.400274	0.02512147	0.001032117	2.274594e-05	0.009928754	0.0002062522	0.00159331	0.019091	0.0005438552	0.001032117	0.02512147	0.0002062522	0.00159331	2.274594e-05	0.009928754	0.0005438552	0.019091	0.16418	0.485898	0.0294794	0.320442	0.2404539	0.2433185	0.9867779	0.9985335	-1.425227	-1.413384	1.411916
870	-890.417	-913.9658	23.54881	0.04485387	0.05936949	0.007759544	0.01027069	-3.104346	-2.823975	-1.754486	0.183534	0.221963	0.632936	0.778948	0.02062237	2.895069e-05	0.006064635	0.009544516	0.0005016925	0.00539862	0.005754569	0.0181312	2.895069e-05	0.02062237	0.0005016925	0.00539862	0.006064635	0.009544516	0.0181312	0.005754569	0.22002	0.311045	0.429429	0.0395057	0.2283882	0.2813322	0.6406951	0.7892182	-1.476708	-1.268219	1.031507
880	-888.7997	-912.2007	23.40094	0.06307484	0.02334524	0.2809164	0.1039727	-2.763433	-3.757362	1.493735	0.181943	0.176753	0.548564	0.573437	0.0226979	0.006388879	0.008111109	0.01737356	0.001174681	0.0008977009	0.0009504017	0.001133259	0.006388879	0.0226979	0.001174681	0.0008977009	0.008111109	0.01737356	0.001133259	0.0009504017	0.537548	0.18442	0.25461	0.0234231	0.2450177	0.200098	0.8294801	0.6774095	-1.406425	-1.608948	1.219469
890	-889.8856	-915.4287	25.54317	0.02143321	0.03619592	0.06481682	0.1094611	-3.842813	-3.318809	1.106623	0.159935	0.167243	0.438436	0.455032	0.02211634	0.004992338	0.006331798	0.007538019	0.00015473	0.0002417275	0.00168288	0.007416834	0.004992338	0.02211634	0.00015473	0.0002417275	0.006331798	0.007538019	0.007416834	0.00168288	0.505726	0.19711	0.27213	0.0250348	0.1813685	0.2034389	0.5032529	0.564493	-1.707225	-1.592389	1.020562
900	-889.9085	-913.8687	23.96022	0.1515424	0.03694692	0.7670056	0.1870004	-1.88689	-3.298273	1.621628	0.148643	0.204984	-0.0414028	0.397791	0.02917148	0.0005198742	0.000577938	0.01658473	0.001591988	0.01949753	0.007088147	4.333588e-05	0.0005198742	0.02917148	0.001591988	0.01949753	0.000577938	0.01658473	4.333588e-05	0.007088147	0.505726	0.19711	0.27213	0.0250348	0.3001856	0.2419313	0.7256028	0.5847916	-1.203354	-1.419102	0.8826017
910	-890.4371	-917.8023	27.36517	0.2674722	0.1407936	0.0791465	0.04166162	-1.31874	-1.96046	-1.217715	0.103019	0.113323	0.788267	0.553289	0.01736179	0.00193341	0.001052932	0.005680577	0.001281447	0.00343168	0.004033666	0.0008413517	0.00193341	0.01736179	0.001281447	0.00343168	0.001052932	0.005680577	0.0008413517	0.004033666	0.518449	0.192036	0.265125	0.0243904	0.3704907	0.2541162	0.8674131	0.5949508	-0.9929269	-1.369964	0.850687
920	-886.2383	-915.0963	28.858	0.1334347	0.07256942	0.3184014	0.1731648	-2.014143	-2.623212	0.8697004	0.111779	0.276738	0.155282	0.501598	0.01704891	0.009406136	0.00134616	0.0008555354	0.000101331	0.01561266	0.002204259	0.0002469564	0.009406136	0.01704891	0.000101331	0.01561266	0.00134616	0.0008555354	0.0002469564	0.002204259	0.518449	0.0243904	0.265125	0.192036	0.2452141	0.3493076	0.4736838	0.674763	-1.405624	-1.051802	0.6584085
930	-890.997	-914.3466	23.34959	0.03396481	0.09976814	0.07701338	0.2262189	-3.38243	-2.304906	0.8186543	0.172568	0.20925	0.706177	0.945603	0.0296242	8.743461e-05	0.0006244141	0.02128682	0.0001799899	0.002427553	0.01359016	0.015833	8.743461e-05	0.0296242	0.0001799899	0.002427553	0.0006244141	0.02128682	0.015833	0.01359016	0.518449	0.0243904	0.265125	0.192036	0.2065332	0.3090184	0.7831902	1.171822	-1.577294	-1.174354	1.332914
940	-886.2992	-912.4493	26.15012	0.1379868	0.1390855	0.2393615	0.2412673	-1.980597	-1.972667	0.5508168	0.137325	0.151825	0.493591	0.533215	0.02823176	0.0008630674	0.001721155	0.01407797	0.0006919468	2.734467e-05	0.01069799	0.01132925	0.0008630674	0.02823176	0.0006919468	2.734467e-05	0.001721155	0.01407797	0.01132925	0.01069799	0.518449	0.0243904	0.265125	0.192036	0.2753114	0.2909109	0.7329525	0.7744827	-1.289853	-1.234738	0.9791783
950	-895.0734	-916.7841	21.71067	0.08103865	0.06074014	0.3545422	0.2657366	-2.512829	-2.801151	1.475901	0.114984	0.269808	0.293699	0.827376	0.03268274	0.001948931	0.003157982	0.01879642	0.003140583	0.02896209	0.002596253	1.960752e-05	0.001948931	0.03268274	0.003140583	0.02896209	0.003157982	0.01879642	1.960752e-05	0.002596253	0.518449	0.0243904	0.265125	0.192036	0.1960229	0.3305483	0.6482414	1.093113	-1.629524	-1.107003	1.196032
960	-885.5966	-913.6169	28.02028	0.02749297	0.0116353	0.04138228	0.01751339	-3.593825	-4.453712	0.4089223	0.181044	0.201195	0.511224	0.54647	0.0122131	0.001454414	5.391774e-05	0.01693653	0.002733813	0.008179841	0.0003715742	6.491914e-05	0.001454414	0.0122131	0.002733813	0.008179841	5.391774e-05	0.01693653	6.491914e-05	0.0003715742	0.518449	0.0243904	0.265125	0.192036	0.2085374	0.2128307	0.5526062	0.563983	-1.567637	-1.547258	0.9745271
970	-885.7824	-911.7071	25.92475	0.04598359	0.09267895	0.4930206	0.9936726	-3.079471	-2.378614	2.372266	0.200051	0.217989	0.390817	0.122349	0.0184831	6.645872e-06	0.0001398553	0.0116036	0.0003665441	0.02631238	0.001841409	0.002481006	6.645872e-06	0.0184831	0.0003665441	0.02631238	0.0001398553	0.0116036	0.002481006	0.001841409	0.265125	0.0243904	0.518449	0.192036	0.2460346	0.3106678	0.8838374	1.116021	-1.402283	-1.169031	1.278801
980	-884.1342	-911.707	27.57281	0.02334685	0.08611775	0.016614	0.0612828	-3.757293	-2.45204	-0.3402164	0.194158	0.183605	0.592295	0.69381	0.02132219	0.001159382	0.001216716	0.008943424	0.002002746	0.007484591	0.001965045	9.587197e-05	0.001159382	0.02132219	0.002002746	0.007484591	0.001216716	0.008943424	9.587197e-05	0.001965045	0.265125	0.0243904	0.518449	0.192036	0.2175051	0.2697225	0.6089095	0.755093	-1.525533	-1.310362	1.029447
990	-894.349	-918.5781	24.22901	0.1207054	0.03006716	0.3124062	0.07781891	-2.114402	-3.504322	0.950951	0.149328	0.233574	0.392414	0.610316	0.006816677	0.0003209432	0.02013336	0.01469846	0.005916655	0.00157485	0.01832144	8.615813e-05	0.0003209432	0.006816677	0.005916655	0.00157485	0.02013336	0.01469846	8.615813e-05	0.01832144	0.265125	0.0243904	0.518449	0.192036	0.2700337	0.2636411	0.7048207	0.688135	-1.309208	-1.333167	0.9593965
1000	-883.6024	-912.7559	29.15352	0.06280002	0.06797521	0.1074678	0.116324	-2.7678	-2.688612	0.5372363	0.158502	0.190178	0.524434	0.620802	0.02288358	0.002485416	0.001581183	0.004643976	0.002092124	2.006938e-05	0.004914459	0.003139734	0.002485416	0.02288358	0.002092124	2.006938e-05	0.001581183	0.004643976	0.003139734	0.004914459	0.265125	0.0243904	0.518449	0.192036	0.221302	0.258153	0.631902	0.7371256	-1.508227	-1.354203	1.049206
1010	-885.3666	-913.1354	27.7688	0.02511871	0.01270361	0.03061676	0.01548422	-3.684142	-4.365869	0.1979347	0.145743	0.190407	0.624692	0.763511	0.02003755	0.0007279766	0.002685674	0.01141594	7.840134e-05	0.0004308435	0.00057573	0.002277653	0.0007279766	0.02003755	7.840134e-05	0.0004308435	0.002685674	0.01141594	0.002277653	0.00057573	0.265125	0.0243904	0.518449	0.192036	0.1708615	0.2031105	0.6553091	0.7789948	-1.766902	-1.594005	1.344254
